,Shipment Number,ATF Port Dep 1 Date,ATF Port Dep 1 Yr/Week,Operational plan Port Dep 1 Yr/Week,FFE,TON,Booking Create Date,Booking Status,Receipt Service Mode,Delivery Service Mode,Cargo Type,Container Type,Container Size,String,String Direction,POR Site Code,POR Country Code,POR Cluster Code,POR Region Code,POD Country Code,POD Cluster Code,POD Region Code,LOPFI Site Code,LOPFI Country Code,LOPFI Region Code,LOPFI Cluster Code,DIPLA Site Code,DIPLA Country Code,DIPLA Cluster Code,DIPLA Region Code,Est Trans days,Atf Trans days
9451,552046838,9/4/2010,2010/35,2010/35,5,9731,08/16/2010,Active,CY,CY,REEF,REEF,20,EAFEUR888,S  ,FRFSMTM ,FR,FRC,NEU,DJ,HOA,AFR,FRFSMTM,FR,NEU,FRC,DJJIBT1,DJ,HOA,AFR,78.0,63.0
9452,552046859,9/22/2010,2010/38,2010/38,4,130161,08/16/2010,Active,CY,CY,DRY,FLAT,40,FEAEUR401,E  ,BEANTDGD,BE,BEC,NEU,CN,PRN,NAS,BEANTDGD,BE,NEU,BEC,CNHSKTA,CN,PRN,NAS,696.0,616.0
9453,552046860,9/6/2010,2010/36,2010/36,1,13211,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAMEA300,W  ,THBKKLK ,TH,THC,APA,IQ,JOC,WCA,THLZPB1,TH,APA,THC,IQUMMTM,IQ,JOC,WCA,98.0,
9454,552046884,9/1/2010,2010/35,2010/35,4,29964,08/16/2010,Active,SD,SD,DRY,DRY,40,NEUNAM999,W  ,        ,CZ,ECE,NEU,US,USC,NAM,DEBRVTM,DE,NEU,DEC,USHOUTM,US,USC,NAM,288.0,292.0
9455,552046896,9/7/2010,2010/36,2010/36,2,113461,08/16/2010,Active,CY,CY,DRY,DRY,20,WLAFEA691,S  ,THLZPB1 ,TH,THC,APA,PE,WSA,LAM,THLZPB1,TH,APA,THC,PECALDPW,PE,WSA,LAM,389.0,376.0
9456,552046909,9/4/2010,2010/35,2010/35,1,18749,08/16/2010,Active,CY,CY,REEF,REEF,40,EAFEUR888,S  ,FRFSMTM ,FR,FRC,NEU,DJ,HOA,AFR,FRFSMTM,FR,NEU,FRC,DJJIBT1,DJ,HOA,AFR,57.0,57.0
9457,552046930,9/22/2010,2010/38,2010/38,1,50,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR411,W  ,IDBELTM ,ID,IDC,APA,RO,BSE,MED,IDBELTM,ID,APA,IDC,ROCNDCS,RO,BSE,MED,162.0,116.0
9458,552046940,9/6/2010,2010/36,2010/36,5,27186,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR621,W  ,THBKKLK ,TH,THC,APA,ES,IBE,MED,THLZPB1,TH,APA,THC,ESMLNTM,ES,IBE,MED,1000.0,837.0
9459,552046950,9/20/2010,2010/38,2010/38,5,6327,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAMEA300,W  ,THBKKLK ,TH,THC,APA,IQ,JOC,WCA,THLZPB1,TH,APA,THC,IQUMMTM,IQ,JOC,WCA,98.0,79.0
9460,552046955,9/14/2010,2010/37,2010/37,5,26455,08/16/2010,Active,CY,CY,DRY,DRY,20,WAFEUR999,S  ,ESVCITC ,ES,IBE,MED,CD,CDC,AFR,ESVCITC,ES,MED,IBE,CDMATTM,CD,CDC,AFR,150.0,96.0
9461,552046956,9/2/2010,2010/35,2010/35,5,353,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR418,W  ,CNZGSCK ,CN,PRS,NAS,FR,FRC,NEU,CNZGSCK,CN,NAS,PRS,FRLEHTDF,FR,FRC,NEU,83.0,70.0
9462,552046961,9/3/2010,2010/35,2010/35,1,44436,08/16/2010,Active,CY,CY,DRY,DRY,20,WAFEUR999,S  ,ESVCITC ,ES,IBE,MED,TG,CWA,AFR,ESVCITC,ES,MED,IBE,TGLFWTM,TG,CWA,AFR,112.0,108.0
9463,552046992,9/16/2010,2010/37,2010/37,1,10802,08/16/2010,Active,CY,CY,DRY,DRY,40,MEANEU403,W  ,INNWDIC ,IN,INC,WCA,IE,GBC,NEU,INPPVTM,IN,WCA,INC,IEDUBTM,IE,GBC,NEU,75.0,67.0
9464,552046994,9/13/2010,2010/37,2010/37,5,27186,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR621,W  ,THBKKLK ,TH,THC,APA,ES,IBE,MED,THLZPB1,TH,APA,THC,ESMLNTM,ES,IBE,MED,1000.0,850.0
9465,552046998,9/12/2010,2010/36,2010/36,5,19682,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,KR,KRC,NAS,NLROT01,NL,NEU,NLC,KRBUSPN,KR,KRC,NAS,66.0,45.0
9466,552047001,8/30/2010,2010/35,2010/35,1,22201,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR680,W  ,CNHUPCL ,CN,PRS,NAS,MA,MGB,MED,CNHUPCL,CN,NAS,PRS,MAPTMTM,MA,MGB,MED,154.0,222.0
9467,552047023,9/12/2010,2010/36,2010/36,1,25221,08/16/2010,Active,CY,CY,DRY,DRY,40,NEUCAN888,W  ,BEANTDGD,BE,BEC,NEU,CA,USC,NAM,BEANTDGD,BE,NEU,BEC,CAMONCT,CA,USC,NAM,67.0,48.0
9468,552047051,9/7/2010,2010/36,2010/36,5,25822,08/16/2010,Active,CY,CY,DRY,TANK,20,FEAEUR418,E  ,NLROT01 ,NL,NLC,NEU,CN,PRE,NAS,NLROT01,NL,NEU,NLC,CNSGHY1,CN,PRE,NAS,,
9469,552047067,9/3/2010,2010/35,2010/35,5,2265,08/16/2010,Active,SD,CY,DRY,DRY,20,MEANEU412,E  ,        ,GB,GBC,NEU,IN,INC,WCA,GBFXSTM,GB,NEU,GBC,INMAATM,IN,INC,WCA,71.0,60.0
9470,552047072,9/14/2010,2010/37,2010/37,6,96146,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,E  ,DEBRVTM ,DE,DEC,NEU,HK,PRS,NAS,DEBRVTM,DE,NEU,DEC,HKHKGMO,HK,PRS,NAS,390.0,258.0
9471,552047079,9/4/2010,2010/35,2010/35,1,28198,08/16/2010,Active,CY,CY,REEF,REEF,40,FEAEUR400,E  ,DKAARPT ,DK,SCA,NEU,CN,PRE,NAS,DKAARPT,DK,NEU,SCA,CNSGHY1,CN,PRE,NAS,79.0,80.0
9472,552047089,9/2/2010,2010/35,2010/35,1,20084,08/16/2010,Active,SD,CY,DRY,DRY,40,FEAEUR680,E  ,        ,DE,DEC,NEU,CN,PRE,NAS,DEBRVTM,DE,NEU,DEC,CNXIMSY,CN,PRE,NAS,76.0,82.0
9473,552047096,9/15/2010,2010/37,2010/37,1,17352,08/16/2010,Active,CY,CY,DRY,DRY,40,MEANEU403,W  ,INGURCW ,IN,INC,WCA,GB,GBC,NEU,INJHTTM,IN,WCA,INC,GBFXSTM,GB,GBC,NEU,107.0,75.0
9474,552047110,9/6/2010,2010/36,2010/36,6,98204,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR410,E  ,DEBRVTM ,DE,DEC,NEU,HK,PRS,NAS,DEBRVTM,DE,NEU,DEC,HKHKGMO,HK,PRS,NAS,390.0,258.0
9475,552047118,9/4/2010,2010/35,2010/35,1,28044,08/16/2010,Active,CY,CY,REEF,REEF,40,FEAEUR400,E  ,DKAARPT ,DK,SCA,NEU,CN,PRE,NAS,DKAARPT,DK,NEU,SCA,CNSGHY1,CN,PRE,NAS,79.0,80.0
9476,552047120,9/1/2010,2010/35,2010/35,1,28125,08/16/2010,Active,CY,CY,REEF,REEF,40,CAMFEA691,E  ,VNSGNTN ,VN,VNC,APA,DO,CAR,LAM,VNVUNSP,VN,APA,VNC,DOZA6TM,DO,CAR,LAM,74.0,74.0
9477,552047124,9/11/2010,2010/36,2010/36,4,74568,08/16/2010,Active,SD,SD,DRY,DRY,40,NEUNAM891,W  ,        ,DE,DEC,NEU,US,USC,NAM,DEBRVTM,DE,NEU,DEC,USCHSTM,US,USC,NAM,248.0,328.0
9478,552047135,9/4/2010,2010/35,2010/35,1,2835,08/16/2010,Active,CY,CY,REEF,REEF,40,FEAEUR400,E  ,DKAARPT ,DK,SCA,NEU,CN,PRE,NAS,DKAARPT,DK,NEU,SCA,CNSGHY1,CN,PRE,NAS,79.0,80.0
9479,552047147,9/4/2010,2010/35,2010/35,2,50988,08/16/2010,Active,CY,CY,DRY,REEF,40,NEUCAN888,W  ,NLROT01 ,NL,NLC,NEU,CA,USC,NAM,NLROT01,NL,NEU,NLC,CAMONCT,CA,USC,NAM,42.0,66.0
9480,552047151,9/2/2010,2010/35,2010/35,1,19268,08/16/2010,Active,SD,CY,DRY,DRY,40,FEAEUR680,E  ,        ,DE,DEC,NEU,CN,PRE,NAS,DEBRVTM,DE,NEU,DEC,CNXIMSY,CN,PRE,NAS,77.0,83.0
9481,552047153,9/2/2010,2010/35,2010/35,4,8189,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR412,E  ,BEZEE01 ,BE,BEC,NEU,TH,THC,APA,BEZEE01,BE,NEU,BEC,THLZPB1,TH,THC,APA,248.0,193.0
9482,552047155,9/14/2010,2010/37,2010/37,5,21627,08/16/2010,Active,CY,CY,DRY,TANK,20,FEAEUR412,E  ,NLROT01 ,NL,NLC,NEU,TH,THC,APA,NLROT01,NL,NEU,NLC,THLZPB1,TH,THC,APA,,
9483,552047163,9/5/2010,2010/35,2010/35,5,19682,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,NLROT01 ,NL,NLC,NEU,AU,AUC,APA,NLROT01,NL,NEU,NLC,AUMEL15,AU,AUC,APA,75.0,58.0
9484,552047165,9/27/2010,2010/39,2010/39,1,17352,08/16/2010,Active,CY,CY,DRY,DRY,40,FEASAA309,E  ,INGURCW ,IN,INC,WCA,CN,PRE,NAS,INJHTGT,IN,WCA,INC,CNSGHWQ,CN,PRE,NAS,86.0,59.0
9485,552047167,9/13/2010,2010/37,2010/37,5,9537,08/16/2010,Active,CY,CY,DRY,DRY,20,FEASAA309,E  ,INGURCW ,IN,INC,WCA,CN,PRE,NAS,INJHTGT,IN,WCA,INC,CNSGHWQ,CN,PRE,NAS,52.0,38.0
9486,552047168,9/8/2010,2010/36,2010/36,5,923,08/16/2010,Active,SD,CY,REEF,REEF,20,FEAEUR401,E  ,        ,DE,DEC,NEU,SG,MYC,APA,BEANTDGD,BE,NEU,BEC,SGSINPS,SG,MYC,APA,104.0,111.0
9487,552047187,9/1/2010,2010/35,2010/35,5,31499,08/16/2010,Active,CY,CY,DRY,DRY,20,WAFMEAMW1,WM ,GHTMAMP ,GH,CWA,AFR,IN,INC,WCA,GHTMAMP,GH,AFR,CWA,INKDLTM,IN,INC,WCA,85.0,55.0
9488,552047187,9/1/2010,2010/35,2010/35,5,32838,08/16/2010,Active,CY,CY,DRY,DRY,20,WAFMEAMW1,WM ,GHTMAMP ,GH,CWA,AFR,IN,INC,WCA,GHTMAMP,GH,AFR,CWA,INKDLTM,IN,INC,WCA,85.0,55.0
9489,552047193,9/11/2010,2010/36,2010/36,1,5227,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAWNA750,E  ,VNNHATM ,VN,VNC,APA,US,USC,NAM,VNNHATM,VN,APA,VNC,USSEA18,US,USC,NAM,138.0,112.0
9490,552047194,9/4/2010,2010/35,2010/35,1,4664,08/16/2010,Active,CY,CY,DRY,DRY,40,FEANAM621,E  ,VNNHATM ,VN,VNC,APA,US,USC,NAM,VNNHATM,VN,APA,VNC,USLSATM,US,USC,NAM,157.0,115.0
9491,552047195,9/3/2010,2010/35,2010/35,1,6428,08/16/2010,Active,CY,CY,DRY,DRY,40,MEANEU403,W  ,INNDACF ,IN,INC,WCA,SE,SCA,NEU,INPPVTM,IN,WCA,INC,SEAGH01,SE,SCA,NEU,72.0,58.0
9492,552047203,9/8/2010,2010/36,2010/36,5,23215,08/16/2010,Active,CY,CY,REEF,REEF,20,MEANEU403,E  ,GBBFSTM ,GB,GBC,NEU,SA,SAC,WCA,GBBFSTM,GB,NEU,GBC,SAJEDTM,SA,SAC,WCA,82.0,69.0
9493,552047210,9/9/2010,2010/36,2010/36,5,6523,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,DEHAMEK ,DE,DEC,NEU,CN,PRN,NAS,DEHAMEK,DE,NEU,DEC,CNTSTQQ,CN,PRN,NAS,68.0,47.0
9494,552047210,9/9/2010,2010/36,2010/36,7,52022,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEHAMEK ,DE,DEC,NEU,CN,PRN,NAS,DEHAMEK,DE,NEU,DEC,CNTSTQQ,CN,PRN,NAS,462.0,343.0
9495,552047210,9/9/2010,2010/36,2010/36,5,127476,08/16/2010,Active,CY,CY,DRY,FLAT,40,FEAEUR401,E  ,DEHAMEK ,DE,DEC,NEU,CN,PRN,NAS,DEHAMEK,DE,NEU,DEC,CNTSTQQ,CN,PRN,NAS,1060.0,980.0
9496,552047212,9/1/2010,2010/35,2010/35,1,2866,08/16/2010,Active,CY,CY,REEF,REEF,40,CAMFEA691,E  ,VNSGNTN ,VN,VNC,APA,CR,CAR,LAM,VNVUNSP,VN,APA,VNC,CRCALPT,CR,CAR,LAM,63.0,64.0
9497,552047222,9/11/2010,2010/36,2010/36,5,17951,08/16/2010,Active,SD,CY,DRY,DRY,20,MEANEU403,E  ,        ,DE,DEC,NEU,IN,INC,WCA,NLROT01,NL,NEU,NLC,INJHTTM,IN,INC,WCA,75.0,71.0
9498,552047229,9/7/2010,2010/36,2010/36,5,8886,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,ITGOA11 ,IT,ITC,MED,AU,AUC,APA,ITGOA11,IT,MED,ITC,AUMEL15,AU,AUC,APA,365.0,290.0
9499,552047232,9/2/2010,2010/35,2010/35,1,22937,08/16/2010,Active,CY,CY,DRY,DRY,40,NEUNAM892,W  ,DEBRV04 ,DE,DEC,NEU,US,USC,NAM,DEBRV04,DE,NEU,DEC,USNFKTM,US,USC,NAM,61.0,28.0
9500,552047238,9/5/2010,2010/35,2010/35,5,20834,08/16/2010,Active,CY,CY,DRY,TANK,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,SG,MYC,APA,NLROT01,NL,NEU,NLC,SGSINPS,SG,MYC,APA,,
9501,552047240,9/14/2010,2010/37,2010/37,5,8189,08/16/2010,Active,CY,CY,REEF,REEF,20,MEANEU403,E  ,GBBFSTM ,GB,GBC,NEU,AE,AEC,WCA,GBBFSTM,GB,NEU,GBC,AEJALTM,AE,AEC,WCA,61.0,48.0
9502,552047261,9/16/2010,2010/37,2010/37,5,22106,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEWNA065,S  ,USOAKTB ,US,USC,NAM,NZ,NZC,APA,USOAKTB,US,NAM,USC,NZLYTPT,NZ,NZC,APA,93.0,66.0
9503,552047264,9/18/2010,2010/37,2010/37,5,17152,08/16/2010,Active,SD,CY,DRY,DRY,20,MEANEU403,E  ,        ,DE,DEC,NEU,IN,INC,WCA,NLROT01,NL,NEU,NLC,INJHTTM,IN,INC,WCA,75.0,64.0
9504,552047268,9/14/2010,2010/37,2010/37,1,2866,08/16/2010,Active,CY,CY,REEF,REEF,40,CAMFEA691,E  ,VNSGNTN ,VN,VNC,APA,CR,CAR,LAM,VNVUNSP,VN,APA,VNC,CRCALPT,CR,CAR,LAM,67.0,68.0
9505,552047274,9/16/2010,2010/37,2010/37,5,16078,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEHAMEK ,DE,DEC,NEU,AU,AUC,APA,DEHAMEK,DE,NEU,DEC,AUMEL15,AU,AUC,APA,69.0,57.0
9506,552047296,9/12/2010,2010/36,2010/36,5,10295,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR416,E  ,ITSALPT ,IT,ITC,MED,CN,PRE,NAS,ITSALPT,IT,MED,ITC,CNSGHY1,CN,PRE,NAS,82.0,64.0
9507,552047316,9/15/2010,2010/37,2010/37,5,18899,08/16/2010,Active,SD,CY,DRY,DRY,20,FEAEUR410,E  ,        ,DE,DEC,NEU,JP,JPC,NAS,NLROT01,NL,NEU,NLC,JPYOKMY,JP,JPC,NAS,70.0,60.0
9508,552047317,9/15/2010,2010/37,2010/37,188,846712,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,18238.0,
9509,552047318,9/2/2010,2010/35,2010/35,1,17835,08/16/2010,Active,SD,CY,DRY,DRY,40,FEAEUR680,E  ,        ,DE,DEC,NEU,CN,PRE,NAS,DEBRVTM,DE,NEU,DEC,CNXIMSY,CN,PRE,NAS,79.0,85.0
9510,552047333,9/15/2010,2010/37,2010/37,1,8845,08/16/2010,Active,CY,CY,DRY,DRY,40,EAFEUR888,S  ,ILHFAPT ,IL,ILC,MED,DJ,HOA,AFR,ILHFAPT,IL,MED,ILC,DJJIBT1,DJ,HOA,AFR,91.0,50.0
9511,552047341,9/22/2010,2010/38,2010/38,216,1005806,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,20852.0,12839.0
9512,552047344,9/10/2010,2010/36,2010/36,2,47572,08/16/2010,Active,CY,CY,DRY,DRY,40,NEUCAN888,W  ,DEBRVTM ,DE,DEC,NEU,CA,USC,NAM,DEBRVTM,DE,NEU,DEC,CAMONCT,CA,USC,NAM,146.0,108.0
9513,552047355,9/29/2010,2010/39,2010/39,216,941251,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,20722.0,13169.0
9514,552047367,9/3/2010,2010/35,2010/35,1,11252,08/16/2010,Active,CY,CY,DRY,DRY,40,MEANEU403,W  ,INNWDIC ,IN,INC,WCA,GB,GBC,NEU,INPPVTM,IN,WCA,INC,GBBFSTM,GB,GBC,NEU,71.0,58.0
9515,552047371,9/2/2010,2010/35,2010/35,31,631421,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,E  ,DEBRVTM ,DE,DEC,NEU,HK,PRS,NAS,DEBRVTM,DE,NEU,DEC,HKHKGMO,HK,PRS,NAS,1984.0,1859.0
9516,552047371,9/2/2010,2010/35,2010/35,16,285389,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR680,E  ,DEBRVTM ,DE,DEC,NEU,HK,PRS,NAS,DEBRVTM,DE,NEU,DEC,HKHKGMO,HK,PRS,NAS,1024.0,960.0
9517,552047374,9/1/2010,2010/35,2010/35,7,181439,08/16/2010,Active,CY,CY,DRY,FLAT,40,FEAEUR401,E  ,DEBRVTM ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,1239.0,1159.0
9518,552047383,9/22/2010,2010/38,2010/38,5,4822,08/16/2010,Active,SD,CY,REEF,REEF,20,FEAEUR410,E  ,        ,CH,NLC,NEU,HK,PRS,NAS,NLROT01,NL,NEU,NLC,HKHKGMO,HK,PRS,NAS,105.0,82.0
9519,552047398,9/19/2010,2010/37,2010/37,5,18243,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,KR,KRC,NAS,NLROT01,NL,NEU,NLC,KRBUSPN,KR,KRC,NAS,66.0,43.0
9520,552047400,9/16/2010,2010/37,2010/37,1,40692,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEHAMEK ,DE,DEC,NEU,AU,AUC,APA,DEHAMEK,DE,NEU,DEC,AUSYD11,AU,AUC,APA,154.0,132.0
9521,552047404,9/2/2010,2010/35,2010/35,1,24912,08/16/2010,Active,SD,CY,DRY,DRY,40,FEAEUR680,E  ,        ,DE,DEC,NEU,HK,PRS,NAS,DEBRVTM,DE,NEU,DEC,HKHKGMO,HK,PRS,NAS,62.0,67.0
9522,552047419,9/19/2010,2010/37,2010/37,5,17714,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,KR,KRC,NAS,NLROT01,NL,NEU,NLC,KRBUSPN,KR,KRC,NAS,66.0,43.0
9523,552047425,9/19/2010,2010/37,2010/37,5,18915,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,KR,KRC,NAS,NLROT01,NL,NEU,NLC,KRBUSPN,KR,KRC,NAS,66.0,43.0
9524,552047429,9/19/2010,2010/37,2010/37,5,17973,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAEUR401,E  ,NLROT01 ,NL,NLC,NEU,KR,KRC,NAS,NLROT01,NL,NEU,NLC,KRBUSPN,KR,KRC,NAS,66.0,43.0
9525,552047447,9/15/2010,2010/37,2010/37,5,18803,08/16/2010,Active,SD,CY,DRY,DRY,20,FEAEUR401,E  ,        ,DE,DEC,NEU,KR,KRC,NAS,BEANTDGD,BE,NEU,BEC,KRBUSPN,KR,KRC,NAS,72.0,58.0
9526,552047468,9/1/2010,2010/35,2010/35,2,39735,08/16/2010,Active,SD,CY,DRY,DRY,45,FEAEUR401,E  ,        ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,166.0,147.0
9527,552047506,9/23/2010,2010/38,2010/38,3,103829,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEHAMEK ,DE,DEC,NEU,AU,AUC,APA,DEHAMEK,DE,NEU,DEC,AUMEL15,AU,AUC,APA,414.0,332.0
9528,552047523,9/6/2010,2010/36,2010/36,1,35486,08/16/2010,Active,CY,CY,DRY,DRY,20,EAFMEA888,ME ,SAJEDTM ,SA,SAC,WCA,KE,KEC,AFR,SAJEDTM,SA,WCA,SAC,KEMBATM,KE,KEC,AFR,202.0,128.0
9529,552047524,9/12/2010,2010/36,2010/36,2,55722,08/16/2010,Active,CY,CY,DRY,DRY,40,SAFMEA251,S  ,SAJEDTM ,SA,SAC,WCA,ZA,SAF,AFR,SAJEDTM,SA,WCA,SAC,ZADUR04,ZA,SAF,AFR,210.0,140.0
9530,552047525,9/12/2010,2010/36,2010/36,2,55721,08/16/2010,Active,CY,CY,DRY,DRY,40,SAFMEA251,S  ,SAJEDTM ,SA,SAC,WCA,ZA,SAF,AFR,SAJEDTM,SA,WCA,SAC,ZADUR04,ZA,SAF,AFR,210.0,138.0
9531,552047542,9/2/2010,2010/35,2010/35,5,25157,08/16/2010,Active,CY,CY,DRY,DRY,20,EUREUR43C,N  ,ESVCITC ,ES,IBE,MED,RU,RUC,NEU,ESVCITC,ES,MED,IBE,RULEDTM,RU,RUC,NEU,40.0,33.0
9532,552047558,9/16/2010,2010/37,2010/37,5,21947,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEHAMEK ,DE,DEC,NEU,AU,AUC,APA,DEHAMEK,DE,NEU,DEC,AUSYD11,AU,AUC,APA,80.0,66.0
9533,552047568,9/1/2010,2010/35,2010/35,47,11097,08/16/2010,Active,SD,CY,DRY,DRY,20,FEAEUR410,E  ,        ,DE,DEC,NEU,JP,JPC,NAS,NLROT01,NL,NEU,NLC,JPTYO04,JP,JPC,NAS,71.0,74.0
9534,552047568,9/1/2010,2010/35,2010/35,3,432,08/16/2010,Active,SD,CY,DRY,DRY,20,FEAEUR410,E  ,        ,DE,DEC,NEU,JP,JPC,NAS,NLROT01,NL,NEU,NLC,JPTYO04,JP,JPC,NAS,71.0,74.0
9535,552047573,9/29/2010,2010/39,2010/39,4,40303,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,382.0,244.0
9536,552047577,9/22/2010,2010/38,2010/38,3,32164,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,286.0,174.0
9537,552047580,9/15/2010,2010/37,2010/37,3,3332,08/16/2010,Active,CY,CY,DRY,DRY,40,FEAEUR401,E  ,DEBRE08 ,DE,DEC,NEU,CN,PRN,NAS,DEBRVTM,DE,NEU,DEC,CNHSKTA,CN,PRN,NAS,292.0,
9538,552047582,9/7/2010,2010/36,2010/36,1,7716,08/16/2010,Active,CY,CY,DRY,DRY,40,WAFEUR999,S  ,MACASTM ,MA,MGB,MED,BJ,CWA,AFR,MACASTM,MA,MED,MGB,BJCOOTM,BJ,CWA,AFR,81.0,47.0
9539,552047590,9/5/2010,2010/35,2010/35,1,19562,08/16/2010,Active,SD,CY,DRY,REEF,40,ELAEUR101,ES ,        ,ES,IBE,MED,BR,BRC,LAM,ESALRTM,ES,MED,IBE,BRSSZ30P,BR,BRC,LAM,31.0,51.0
9540,552047598,9/16/2010,2010/37,2010/37,5,15984,08/16/2010,Active,CY,CY,DRY,DRY,20,OCEEUR888,S  ,DEHAMEK ,DE,DEC,NEU,AU,AUC,APA,DEHAMEK,DE,NEU,DEC,AUMEL15,AU,AUC,APA,69.0,57.0
9541,552047600,9/5/2010,2010/35,2010/35,1,8267,08/16/2010,Active,SD,CY,DRY,OPEN,40,FEAEUR400,E  ,        ,CZ,ECE,NEU,TW,TWC,NAS,DEBRVTM,DE,NEU,DEC,TWKAOOD,TW,TWC,NAS,106.0,102.0
9542,552047601,9/14/2010,2010/37,2010/37,5,2672,08/16/2010,Active,CY,CY,DRY,TANK,20,EUREUR43G,S  ,NLROT01 ,NL,NLC,NEU,EG,EGC,MED,NLROT01,NL,NEU,NLC,ILHFAPT,IL,ILC,MED,,
9543,552047607,9/14/2010,2010/37,2010/37,5,25072,08/16/2010,Active,CY,CY,DRY,DRY,20,EUREUR43G,S  ,NLROT01 ,NL,NLC,NEU,IL,ILC,MED,NLROT01,NL,NEU,NLC,ILHFAPT,IL,ILC,MED,48.0,28.0
9544,552047625,9/10/2010,2010/36,2010/36,5,5049,08/16/2010,Active,SD,CY,DRY,DRY,20,NEUNAM999,W  ,        ,DE,DEC,NEU,US,USC,NAM,DEBRVTM,DE,NEU,DEC,CAMONCT,CA,USC,NAM,82.0,56.0
9545,552047627,9/21/2010,2010/38,2010/38,45,161933,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAMEA888,E  ,SAJEDTM ,SA,SAC,WCA,SG,MYC,APA,SAJEDTM,SA,WCA,SAC,SGSINPS,SG,MYC,APA,459.0,189.0
9546,552047628,9/21/2010,2010/38,2010/38,45,161934,08/16/2010,Active,CY,CY,DRY,DRY,20,FEAMEA888,E  ,SAJEDTM ,SA,SAC,WCA,SG,MYC,APA,SAJEDTM,SA,WCA,SAC,SGSINPS,SG,MYC,APA,459.0,189.0
9547,552047632,9/2/2010,2010/35,2010/35,5,19538,08/16/2010,Active,SD,CY,DRY,DRY,20,EUREUR43C,S  ,        ,DE,DEC,NEU,TR,BSE,MED,BEANTDGD,BE,NEU,BEC,TRKORTM,TR,BSE,MED,52.0,51.0
9548,552047633,9/1/2010,2010/35,2010/35,5,13115,08/16/2010,Active,SD,CY,DRY,DRY,20,FEAEUR410,E  ,        ,DE,DEC,NEU,JP,JPC,NAS,NLROT01,NL,NEU,NLC,JPTYO04,JP,JPC,NAS,71.0,74.0
